amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.00013612024633152952,108.6250039028248,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.1105263157894737,0.0001630749886663509,118.89459733785996,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.12105263157894737,0.00019358818280863015,129.54118438915444,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.13157894736842107,0.0002231743013487708,139.08827912297394,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.14210526315789473,0.00025880732206230017,149.78099848747257,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.15263157894736842,0.00028798486653912846,157.99861321610882,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.1631578947368421,0.00033143125278967323,169.49823144446543,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.17368421052631577,0.0003668714308530099,178.3304020303475,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.1842105263157895,0.00040993175081223724,188.5055844297769,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.19473684210526315,0.0004453828000209679,196.4876065725614,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.20526315789473684,0.0004987968626288866,207.93629356313295,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.21578947368421053,0.0005364867339703258,215.6492418106994,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.22631578947368422,0.0005944563939504471,227.00135168641404,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.2368421052631579,0.0006367793074913529,234.943218045453,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.24736842105263157,0.0006644570170818413,239.99483099677178,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.2578947368421053,0.0007390457289820446,253.10696581389226,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.26842105263157895,0.0007890768283176071,261.5339583880776,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.2789473684210526,0.000829634428466368,268.1710083657079,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.2894736842105263,0.0008989221961301317,279.1447690631066,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
0.3,0.0009492988555534582,286.8599514231679,0.00910862554468416,888.5765876316732,0.3,450,0.3535533905932738
