amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.00022076886676362014,138.33668236120297,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.1105263157894737,0.00027146111659190916,153.39890426868615,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.12105263157894737,0.00032254078214552924,167.20942724747198,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.13157894736842107,0.0003738548673517496,180.0196701108408,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.14210526315789473,0.000439277033217591,195.13613134721854,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.15263157894736842,0.000492865555553869,206.69628733165476,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.1631578947368421,0.0005698854926320515,222.260477275803,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.17368421052631577,0.0006228170177579237,232.35321026899712,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.1842105263157895,0.000708888875090014,247.88915228073216,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.19473684210526315,0.0007719265105689254,258.6761687845282,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.20526315789473684,0.0008738336720453356,275.22179925947,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.21578947368421053,0.0009508778508198017,287.0984233795659,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.22631578947368422,0.0010630834552702508,303.5652964266513,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.2368421052631579,0.0011273400648941954,312.60499472471724,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.24736842105263157,0.0012164339457998836,324.7227433859039,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.2578947368421053,0.0013438742359686922,341.3090121771558,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.26842105263157895,0.0014404427740365617,353.35923540658825,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.2789473684210526,0.001532514683030243,364.47753395078325,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.2894736842105263,0.001668404381007784,380.29367529449684,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
0.3,0.0017622741472803566,390.8455547885404,0.01366293831702625,1088.2796185405307,0.3,450,-0.28867513459481287
