amplitude_cal,power,rabi_measured_no_ang,target power,rabi_des_no_cg,closest level,waist_size,cg_ang
0.1,0.00011806529295294023,455.24174584967767,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.10517241379310345,0.00013041377158505695,478.45674692634066,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1103448275862069,0.00014241683229020531,499.9903432732182,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.11551724137931035,0.00015516357242281273,521.8862330903075,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1206896551724138,0.00016858494207865862,543.9892859274988,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.12586206896551724,0.0001815593043907475,564.5341398463562,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1310344827586207,0.00019541754773142226,585.683157508714,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.13620689655172413,0.0002088206621914419,605.4352316968522,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1413793103448276,0.00022155726866512118,623.6256318165331,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.14655172413793105,0.00023675867257285063,644.6647203459304,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.15172413793103448,0.0002525086863636607,665.7621745026947,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.15689655172413794,0.0002677548508007836,685.5665657440462,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.16206896551724137,0.0002812229414927487,702.5970612017447,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.16724137931034483,0.0002986189113465542,724.0017394094056,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1724137931034483,0.00031530372772551593,743.9530152391667,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.17758620689655175,0.0003315699391754279,762.9016083369452,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.18275862068965518,0.00035030090912920286,784.1544075679902,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.1879310344827586,0.0003665183113102627,802.1005130502041,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.19310344827586207,0.0003820550375413838,818.9246067982559,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.19827586206896552,0.0003976079823509026,835.4269922421386,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.20344827586206898,0.0004141545707579983,852.6330934959334,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.20862068965517241,0.000431377838428296,870.1815493735625,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.21379310344827587,0.0004460732553213903,884.8793258238564,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.2189655172413793,0.00046240968720564287,900.9369885375958,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.22413793103448276,0.00047813408843268214,916.1272672663157,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.22931034482758622,0.0004906361855831054,928.0272811101972,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.23448275862068965,0.0005022816698952101,938.9762776926868,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.2396551724137931,0.0005130704932530346,949.0071296483148,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.24482758620689657,0.0005257356947648824,960.648895708192,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
0.25,0.0005350764945038042,969.1452962411403,0.00026988520132397505,688.2884651454572,0.15689655172413794,100,-0.45643546458763845
