amplitude_cal      , power                  , rabi_measured_no_ang, target power          , rabi_des_no_cg   , closest level, waist_size, cg_ang
0.1                , -4.494160100439419e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.10517241379310345, -4.490206377757192e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1103448275862069 , -4.4863753599627875e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.11551724137931035, -4.481792352239522e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1206896551724138 , -4.4785609380617065e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.12586206896551724, -4.47468042468987e-07  ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1310344827586207 , -4.469780862930157e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.13620689655172413, -4.4648199174511575e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1413793103448276 , -4.4583728461981103e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.14655172413793105, -4.4530913683674753e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.15172413793103448, -4.448156110688114e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.15689655172413794, -4.443143742368713e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.16206896551724137, -4.4374189494382464e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.16724137931034483, -4.431549756570295e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1724137931034483 , -4.427447608831688e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.17758620689655175, -4.4212142778657865e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.18275862068965518, -4.419403626990127e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.1879310344827586 , -4.4099487806119617e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.19310344827586207, -4.405941615093782e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.19827586206896552, -4.40100443015145e-07  ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.20344827586206898, -4.395372691741022e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.20862068965517241, -4.389756741927262e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.21379310344827587, -4.384431674097354e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.2189655172413793 , -4.379191765833024e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.22413793103448276, -4.3759899556567016e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.22931034482758622, -4.373180038614645e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.23448275862068965, -4.3689690783785794e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.2396551724137931 , -4.363855761022096e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.24482758620689657, -4.3595518088167425e-07,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
0.25               , -4.353864622447017e-07 ,                     , 0.00026988520132397505, 688.2884651454572,          0.25,        100, -0.45643546458763845
